student_id,life_risk,study_risk,sport_risk,total_risk,risk_level,dominant_dimension,life_shap_top1,life_shap_top2,life_shap_top3,study_shap_top1,study_shap_top2,study_shap_top3,sport_shap_top1,sport_shap_top2,sport_shap_top3,M_score,A_score,P_score,dominant_MAP,pattern_label,pattern_reason,profile_text,intervention_type,intervention_text,priority
pjxyqxbk847,,,,,未知,unknown,,,,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,daily_daka_sum,-0.3148991627944633,0.1753776752114294,-0.01616114009927766,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk848,,,,,未知,unknown,,,,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,daily_daka_sum,-0.32451199359726146,0.1751926755815742,-0.01619130683138615,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk853,,,,,未知,unknown,club_active_flag,lib_visit_count,semester,year_start,year_start,year_start,ywqz_mean,ywqz_mean,ywqz_mean,-0.07178222180965212,-0.7637018791509792,-0.023548700533394595,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqxbk855,,,,,未知,unknown,door_unique_ctrl,door_event_count,lib_unique_gate,year_start,year_start,semester,pe_unique_course,daily_daka_sum,daily_daka_sum,-0.21634132906484096,0.1163781171282131,-0.010096218621200933,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk861,,,,,未知,unknown,club_active_flag,lib_visit_count,semester,year_start,year_start,year_start,ywqz_mean,ywqz_mean,ywqz_mean,-0.07178222180965212,-0.7635561015152063,-0.024202360467398095,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqxbk863,,,,,未知,unknown,door_unique_ctrl,door_event_count,lib_unique_gate,semester,semester,semester,pe_unique_course,daily_daka_sum,daily_daka_sum,-0.2162356623231122,0.11646556151111907,0.08810349032880181,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：semester、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk865,,,,,未知,unknown,club_active_flag,lib_visit_count,semester,year_start,year_start,semester,ywqz_mean,ywqz_mean,ywqz_mean,-0.07179449959037369,-0.758878765609674,-0.024173445191110934,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqxbk867,,,,,未知,unknown,door_unique_ctrl,door_event_count,lib_unique_gate,year_start,year_start,year_start,ywqz_mean,ywqz_mean,ywqz_mean,-0.071794499590372,-0.7589120989430075,-0.012528870416181767,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqxbk868,,,,,未知,unknown,,,,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,daily_daka_sum,-0.32451199359726146,0.1752380089342592,-0.014779930613082424,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk869,,,,,未知,unknown,,,,year_start,year_start,year_start,fhl_mean,run_punch_count,daily_daka_sum,0.4952710513817148,1.4293100575599818,-0.01281107243095,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、fhl_mean。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk872,,,,,未知,unknown,club_active_flag,lib_visit_count,semester,year_start,year_start,year_start,fhl_mean,fhl_mean,run_punch_count,0.6844780089892432,0.7054271833965554,-0.025159675495917605,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、fhl_mean。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk873,,,,,未知,unknown,,,,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,pe_unique_course,-0.1134832325344905,0.1772644251547752,-0.01556937426652355,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk878,,,,,未知,unknown,door_unique_ctrl,door_event_count,lib_unique_gate,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,pe_unique_course,-0.075655488356327,0.11822317233830676,-0.009358069697086491,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk880,,,,,未知,unknown,club_active_flag,lib_visit_count,semester,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,daily_daka_sum,-0.2163027735023465,0.116933672616879,-0.023057417154059286,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk885,,,,,未知,unknown,club_active_flag,lib_visit_count,semester,year_start,year_start,semester,ywqz_mean,ywqz_mean,ywqz_mean,-0.071779333616919,-0.8159503550736233,-0.022668223373170454,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqxbk889,,,,,未知,unknown,door_unique_ctrl,door_event_count,lib_unique_gate,year_start,semester,year_start,fhl_mean,run_punch_count,bmi_count,0.3430919510126116,-0.16023704340774567,-0.010606549758608266,M,动机波动型,未落入前述高风险模式，当前更接近动机驱动的波动状态。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、fhl_mean。从机制上看，问题主要集中在动机。在群体中，该学生属于动机波动型。建议优先从动机干预入手。,动机,建议从动机机制入手，优先使用目标激励、正反馈机制与成就感强化推动改进。,P3
pjxyqxbk895,,,,,未知,unknown,door_unique_ctrl,door_event_count,lib_unique_gate,year_start,year_start,year_start,pe_unique_course,pe_unique_course,daily_daka_sum,-1.1999037790702036,0.11371283922443774,-0.008263817979542716,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
