student_id,life_risk,study_risk,sport_risk,total_risk,risk_level,dominant_dimension,study_best_cls_model,life_shap_top1,life_shap_top2,life_shap_top3,study_shap_top1,study_shap_top2,study_shap_top3,sport_shap_top1,sport_shap_top2,sport_shap_top3,M_score,A_score,P_score,dominant_MAP,pattern_label,pattern_reason,profile_text,intervention_type,intervention_text,priority
pjxyqxbk231,0.5014789590651059,0.0168685875916221,0.24301303723456535,0.25378686129709777,低风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqwbj674,,0.0538709138406649,0.4536262784735301,0.2537485961570975,低风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqwbk519,,0.0266502520226143,0.4805227800737353,0.2535865160481748,低风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于运动薄弱型。建议优先从提示干预入手。,提示,建议围绕运动维度建立低门槛运动计划，用行为提醒、外部约束与环境触发优化增强持续性。,P3
pjxyqxbk812,,0.0324614708964269,0.4745539596652749,0.2535077152808509,低风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于运动薄弱型。建议优先从提示干预入手。,提示,建议围绕运动维度建立低门槛运动计划，用行为提醒、外部约束与环境触发优化增强持续性。,P3
pjxyqxbj379,,0.0132221902979125,0.49279875742774226,0.2530104738628274,低风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于运动薄弱型。建议优先从提示干预入手。,提示,建议围绕运动维度建立低门槛运动计划，用行为提醒、外部约束与环境触发优化增强持续性。,P3
pjxyqwbj181,0.5014789590651059,0.0286903344910866,0.22716510321771058,0.25244479892463434,低风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjwrqxbj965,0.5014789590651059,0.0400478555138907,0.21569016894271648,0.25240566117390434,低风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqwbj080,,0.0325257301393238,0.4719753966682664,0.2522505634037951,低风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于运动薄弱型。建议优先从提示干预入手。,提示,建议围绕运动维度建立低门槛运动计划，用行为提醒、外部约束与环境触发优化增强持续性。,P3
pjxwxxbj913,,0.0170977201963136,0.48662129615474314,0.2518595081755284,低风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于运动薄弱型。建议优先从提示干预入手。,提示,建议围绕运动维度建立低门槛运动计划，用行为提醒、外部约束与环境触发优化增强持续性。,P3
pjxyqwbk942,0.5014789590651059,0.0344759382395132,0.21936675931240726,0.25177388553900876,低风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqxbl993,,0.0244247668156924,0.4789441895085612,0.2516844781621268,低风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于运动薄弱型。建议优先从提示干预入手。,提示,建议围绕运动维度建立低门槛运动计划，用行为提醒、外部约束与环境触发优化增强持续性。,P3
pjxyqxbj940,,0.0266502520226143,0.47666355062893195,0.2516569013257731,低风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于运动薄弱型。建议优先从提示干预入手。,提示,建议围绕运动维度建立低门槛运动计划，用行为提醒、外部约束与环境触发优化增强持续性。,P3
pjwtqxbj960,0.5014789590651059,0.0259141852231806,0.22699875442031084,0.2514639662361991,低风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqxbj228,,0.0154063285436732,0.4873151993303477,0.25136076393701046,低风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于运动薄弱型。建议优先从提示干预入手。,提示,建议围绕运动维度建立低门槛运动计划，用行为提醒、外部约束与环境触发优化增强持续性。,P3
pjxyqwbj796,0.5014789590651059,0.054735630455977,0.1966935122089474,0.25096936724334346,低风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqxbl991,,0.0483379301225909,0.4526939733491084,0.2505159517358496,低风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqxbj220,0.5014789590651059,0.0419229084033736,0.20805065524509997,0.2504841742378598,低风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxvzxbj989,,0.0422742418898404,0.45836079707076277,0.25031751948030156,低风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqxbj838,,0.0332237973243829,0.4673511507201624,0.25028747402227264,低风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于运动薄弱型。建议优先从提示干预入手。,提示,建议围绕运动维度建立低门槛运动计划，用行为提醒、外部约束与环境触发优化增强持续性。,P3
pjxyqxbk703,,0.038564861690293,0.46190111300190184,0.25023298734609745,低风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxsqxbj768,0.5014789590651059,0.0181228890550466,0.22958765547817694,0.24972983453277645,低风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
